"dep";"jour";"nb"
"95";2020-12-07;33
"971";2020-12-07;10
"972";2020-12-07;5
"973";2020-12-07;3
"974";2020-12-07;8
"976";2020-12-07;1
"01";2020-12-08;18
"02";2020-12-08;14
"03";2020-12-08;9
"04";2020-12-08;12
"05";2020-12-08;12
"06";2020-12-08;43
"07";2020-12-08;21
"08";2020-12-08;9
"09";2020-12-08;3
"10";2020-12-08;9
"11";2020-12-08;12
"12";2020-12-08;10
"13";2020-12-08;82
"14";2020-12-08;16
"15";2020-12-08;6
"16";2020-12-08;6
"17";2020-12-08;12
"18";2020-12-08;8
"19";2020-12-08;5
"21";2020-12-08;17
"22";2020-12-08;16
"23";2020-12-08;6
"24";2020-12-08;6
"25";2020-12-08;13
"26";2020-12-08;16
"27";2020-12-08;11
"28";2020-12-08;10
"29";2020-12-08;20
"2A";2020-12-08;7
"2B";2020-12-08;4
"30";2020-12-08;17
"31";2020-12-08;30
"32";2020-12-08;6
"33";2020-12-08;26
"34";2020-12-08;36
"35";2020-12-08;24
"36";2020-12-08;12
"37";2020-12-08;17
"38";2020-12-08;28
"39";2020-12-08;10
"40";2020-12-08;4
"41";2020-12-08;12
"42";2020-12-08;23
"43";2020-12-08;12
"44";2020-12-08;32
"45";2020-12-08;19
"46";2020-12-08;8
"47";2020-12-08;5
"48";2020-12-08;4
"49";2020-12-08;30
"50";2020-12-08;13
"51";2020-12-08;15
"52";2020-12-08;12
"53";2020-12-08;10
"54";2020-12-08;29
"55";2020-12-08;5
"56";2020-12-08;18
"57";2020-12-08;35
"58";2020-12-08;10
"59";2020-12-08;64
"60";2020-12-08;26
"61";2020-12-08;11
"62";2020-12-08;32
"63";2020-12-08;20
"64";2020-12-08;35
"65";2020-12-08;8
"66";2020-12-08;14
"67";2020-12-08;32
"68";2020-12-08;34
"69";2020-12-08;52
"70";2020-12-08;7
"71";2020-12-08;22
"72";2020-12-08;18
"73";2020-12-08;12
"74";2020-12-08;23
"75";2020-12-08;63
"76";2020-12-08;36
"77";2020-12-08;28
"78";2020-12-08;48
"79";2020-12-08;8
"80";2020-12-08;17
"81";2020-12-08;12
"82";2020-12-08;7
"83";2020-12-08;43
"84";2020-12-08;23
"85";2020-12-08;13
"86";2020-12-08;5
"87";2020-12-08;10
"88";2020-12-08;16
"89";2020-12-08;12
"90";2020-12-08;2
"91";2020-12-08;36
"92";2020-12-08;55
"93";2020-12-08;42
"94";2020-12-08;37
"95";2020-12-08;33
"971";2020-12-08;10
"972";2020-12-08;5
"973";2020-12-08;3
"974";2020-12-08;8
"976";2020-12-08;1
"01";2020-12-09;19
"02";2020-12-09;14
"03";2020-12-09;9
"04";2020-12-09;12
"05";2020-12-09;12
"06";2020-12-09;43
"07";2020-12-09;21
"08";2020-12-09;9
"09";2020-12-09;3
"10";2020-12-09;9
"11";2020-12-09;12
"12";2020-12-09;10
"13";2020-12-09;82
"14";2020-12-09;16
"15";2020-12-09;6
"16";2020-12-09;6
"17";2020-12-09;12
"18";2020-12-09;8
"19";2020-12-09;5
"21";2020-12-09;18
"22";2020-12-09;16
"23";2020-12-09;6
"24";2020-12-09;6
"25";2020-12-09;13
"26";2020-12-09;16
"27";2020-12-09;11
"28";2020-12-09;10
"29";2020-12-09;20
"2A";2020-12-09;7
"2B";2020-12-09;4
"30";2020-12-09;17
"31";2020-12-09;30
"32";2020-12-09;6
"33";2020-12-09;26
"34";2020-12-09;36
"35";2020-12-09;24
"36";2020-12-09;12
"37";2020-12-09;17
"38";2020-12-09;28
"39";2020-12-09;10
"40";2020-12-09;4
"41";2020-12-09;12
"42";2020-12-09;23
"43";2020-12-09;12
"44";2020-12-09;32
"45";2020-12-09;19
"46";2020-12-09;8
"47";2020-12-09;5
"48";2020-12-09;4
"49";2020-12-09;30
"50";2020-12-09;13
"51";2020-12-09;15
"52";2020-12-09;12
"53";2020-12-09;10
"54";2020-12-09;29
"55";2020-12-09;5
"56";2020-12-09;18
"57";2020-12-09;35
"58";2020-12-09;10
"59";2020-12-09;64
"60";2020-12-09;26
"61";2020-12-09;11
"62";2020-12-09;32
"63";2020-12-09;20
"64";2020-12-09;36
"65";2020-12-09;8
"66";2020-12-09;14
"67";2020-12-09;32
"68";2020-12-09;34
"69";2020-12-09;52
"70";2020-12-09;7
"71";2020-12-09;22
"72";2020-12-09;18
"73";2020-12-09;12
"74";2020-12-09;23
"75";2020-12-09;63
"76";2020-12-09;36
"77";2020-12-09;28
"78";2020-12-09;48
"79";2020-12-09;8
"80";2020-12-09;17
"81";2020-12-09;12
"82";2020-12-09;7
"83";2020-12-09;43
"84";2020-12-09;23
"85";2020-12-09;13
"86";2020-12-09;5
"87";2020-12-09;10
"88";2020-12-09;16
"89";2020-12-09;12
"90";2020-12-09;2
"91";2020-12-09;37
"92";2020-12-09;55
"93";2020-12-09;42
"94";2020-12-09;37
"95";2020-12-09;33
"971";2020-12-09;10
"972";2020-12-09;5
"973";2020-12-09;3
"974";2020-12-09;8
"976";2020-12-09;1
"01";2020-12-10;19
"02";2020-12-10;14
"03";2020-12-10;9
"04";2020-12-10;12
"05";2020-12-10;12
"06";2020-12-10;43
"07";2020-12-10;21
"08";2020-12-10;9
"09";2020-12-10;3
"10";2020-12-10;9
"11";2020-12-10;12
"12";2020-12-10;10
"13";2020-12-10;82
"14";2020-12-10;16
"15";2020-12-10;6
"16";2020-12-10;6
"17";2020-12-10;12
"18";2020-12-10;8
"19";2020-12-10;5
"21";2020-12-10;18
"22";2020-12-10;16
"23";2020-12-10;6
"24";2020-12-10;6
"25";2020-12-10;13
"26";2020-12-10;16
"27";2020-12-10;11
"28";2020-12-10;10
"29";2020-12-10;20
"2A";2020-12-10;7
"2B";2020-12-10;4
"30";2020-12-10;17
"31";2020-12-10;30
"32";2020-12-10;6
"33";2020-12-10;26
"34";2020-12-10;36
"35";2020-12-10;24
"36";2020-12-10;12
"37";2020-12-10;17
"38";2020-12-10;28
"39";2020-12-10;10
"40";2020-12-10;4
"41";2020-12-10;12
"42";2020-12-10;23
"43";2020-12-10;12
"44";2020-12-10;32
"45";2020-12-10;19
"46";2020-12-10;8
"47";2020-12-10;5
"48";2020-12-10;4
"49";2020-12-10;30
"50";2020-12-10;13
"51";2020-12-10;15
"52";2020-12-10;12
"53";2020-12-10;10
"54";2020-12-10;29
"55";2020-12-10;5
"56";2020-12-10;18
"57";2020-12-10;35
"58";2020-12-10;11
"59";2020-12-10;64
"60";2020-12-10;26
"61";2020-12-10;11
"62";2020-12-10;32
"63";2020-12-10;20
"64";2020-12-10;36
"65";2020-12-10;8
"66";2020-12-10;14
"67";2020-12-10;32
"68";2020-12-10;34
"69";2020-12-10;52
"70";2020-12-10;7
"71";2020-12-10;22
"72";2020-12-10;18
"73";2020-12-10;12
"74";2020-12-10;23
"75";2020-12-10;64
"76";2020-12-10;36
"77";2020-12-10;28
"78";2020-12-10;48
"79";2020-12-10;8
"80";2020-12-10;17
"81";2020-12-10;12
"82";2020-12-10;7
"83";2020-12-10;44
"84";2020-12-10;23
"85";2020-12-10;13
"86";2020-12-10;5
"87";2020-12-10;10
"88";2020-12-10;16
"89";2020-12-10;12
"90";2020-12-10;2
"91";2020-12-10;37
"92";2020-12-10;55
"93";2020-12-10;42
"94";2020-12-10;37
"95";2020-12-10;33
"971";2020-12-10;10
"972";2020-12-10;5
"973";2020-12-10;3
"974";2020-12-10;8
"976";2020-12-10;1
"01";2020-12-11;19
"02";2020-12-11;14
"03";2020-12-11;9
"04";2020-12-11;12
"05";2020-12-11;12
"06";2020-12-11;43
"07";2020-12-11;21
"08";2020-12-11;9
"09";2020-12-11;3
"10";2020-12-11;9
"11";2020-12-11;12
"12";2020-12-11;10
"13";2020-12-11;82
"14";2020-12-11;16
"15";2020-12-11;6
"16";2020-12-11;6
"17";2020-12-11;12
"18";2020-12-11;8
"19";2020-12-11;5
"21";2020-12-11;18
"22";2020-12-11;16
"23";2020-12-11;6
"24";2020-12-11;6
"25";2020-12-11;13
"26";2020-12-11;16
"27";2020-12-11;11
"28";2020-12-11;10
"29";2020-12-11;20
"2A";2020-12-11;7
"2B";2020-12-11;4
"30";2020-12-11;17
"31";2020-12-11;30
"32";2020-12-11;6
"33";2020-12-11;26
"34";2020-12-11;36
"35";2020-12-11;24
"36";2020-12-11;12
"37";2020-12-11;17
"38";2020-12-11;28
"39";2020-12-11;10
"40";2020-12-11;4
"41";2020-12-11;12
"42";2020-12-11;23
"43";2020-12-11;12
"44";2020-12-11;32
"45";2020-12-11;19
"46";2020-12-11;8
"47";2020-12-11;5
"48";2020-12-11;4
"49";2020-12-11;30
"50";2020-12-11;13
"51";2020-12-11;15
"52";2020-12-11;12
"53";2020-12-11;10
"54";2020-12-11;29
"55";2020-12-11;5
"56";2020-12-11;18
"57";2020-12-11;35
"58";2020-12-11;11
"59";2020-12-11;64
"60";2020-12-11;26
"61";2020-12-11;11
"62";2020-12-11;32
"63";2020-12-11;20
"64";2020-12-11;36
"65";2020-12-11;8
"66";2020-12-11;14
"67";2020-12-11;34
"68";2020-12-11;36
"69";2020-12-11;52
"70";2020-12-11;7
"71";2020-12-11;22
"72";2020-12-11;18
"73";2020-12-11;12
"74";2020-12-11;23
"75";2020-12-11;64
"76";2020-12-11;36
"77";2020-12-11;28
"78";2020-12-11;48
"79";2020-12-11;8
"80";2020-12-11;17
"81";2020-12-11;12
"82";2020-12-11;7
"83";2020-12-11;44
"84";2020-12-11;23
"85";2020-12-11;13
"86";2020-12-11;5
"87";2020-12-11;10
"88";2020-12-11;16
"89";2020-12-11;12
"90";2020-12-11;2
"91";2020-12-11;38
"92";2020-12-11;55
"93";2020-12-11;42
"94";2020-12-11;37
"95";2020-12-11;33
"971";2020-12-11;10
"972";2020-12-11;5
"973";2020-12-11;3
"974";2020-12-11;8
"976";2020-12-11;1
"01";2020-12-12;19
"02";2020-12-12;14
"03";2020-12-12;9
"04";2020-12-12;12
"05";2020-12-12;12
"06";2020-12-12;43
"07";2020-12-12;21
"08";2020-12-12;9
"09";2020-12-12;3
"10";2020-12-12;9
"11";2020-12-12;12
"12";2020-12-12;10
"13";2020-12-12;82
"14";2020-12-12;16
"15";2020-12-12;6
"16";2020-12-12;6
"17";2020-12-12;12
"18";2020-12-12;8
"19";2020-12-12;5
"21";2020-12-12;18
"22";2020-12-12;16
"23";2020-12-12;6
"24";2020-12-12;6
"25";2020-12-12;13
"26";2020-12-12;16
"27";2020-12-12;11
"28";2020-12-12;10
"29";2020-12-12;20
"2A";2020-12-12;7
"2B";2020-12-12;4
"30";2020-12-12;17
"31";2020-12-12;30
"32";2020-12-12;6
"33";2020-12-12;26
"34";2020-12-12;36
"35";2020-12-12;24
"36";2020-12-12;12
"37";2020-12-12;17
"38";2020-12-12;28
"39";2020-12-12;10
"40";2020-12-12;4
"41";2020-12-12;12
"42";2020-12-12;23
"43";2020-12-12;12
"44";2020-12-12;32
"45";2020-12-12;19
"46";2020-12-12;8
"47";2020-12-12;5
"48";2020-12-12;4
"49";2020-12-12;30
"50";2020-12-12;13
"51";2020-12-12;15
"52";2020-12-12;12
"53";2020-12-12;10
"54";2020-12-12;29
"55";2020-12-12;5
"56";2020-12-12;18
"57";2020-12-12;35
"58";2020-12-12;11
"59";2020-12-12;64
"60";2020-12-12;26
"61";2020-12-12;11
"62";2020-12-12;32
"63";2020-12-12;20
"64";2020-12-12;36
"65";2020-12-12;8
"66";2020-12-12;14
"67";2020-12-12;37
"68";2020-12-12;36
"69";2020-12-12;52
"70";2020-12-12;7
"71";2020-12-12;22
"72";2020-12-12;18
"73";2020-12-12;12
"74";2020-12-12;23
"75";2020-12-12;64
"76";2020-12-12;36
"77";2020-12-12;28
"78";2020-12-12;48
"79";2020-12-12;8
"80";2020-12-12;17
"81";2020-12-12;12
"82";2020-12-12;7
"83";2020-12-12;44
"84";2020-12-12;23
"85";2020-12-12;13
"86";2020-12-12;5
"87";2020-12-12;10
"88";2020-12-12;16
"89";2020-12-12;12
"90";2020-12-12;2
"91";2020-12-12;38
"92";2020-12-12;55
"93";2020-12-12;42
"94";2020-12-12;37
"95";2020-12-12;33
"971";2020-12-12;10
"972";2020-12-12;5
"973";2020-12-12;3
"974";2020-12-12;8
"976";2020-12-12;1
"01";2020-12-13;19
"02";2020-12-13;14
"03";2020-12-13;9
"04";2020-12-13;12
"05";2020-12-13;12
"06";2020-12-13;43
"07";2020-12-13;21
"08";2020-12-13;9
"09";2020-12-13;3
"10";2020-12-13;9
"11";2020-12-13;12
"12";2020-12-13;10
"13";2020-12-13;82
"14";2020-12-13;16
"15";2020-12-13;6
"16";2020-12-13;6
"17";2020-12-13;12
"18";2020-12-13;8
"19";2020-12-13;5
"21";2020-12-13;18
"22";2020-12-13;16
"23";2020-12-13;6
"24";2020-12-13;6
"25";2020-12-13;13
"26";2020-12-13;16
"27";2020-12-13;11
"28";2020-12-13;10
"29";2020-12-13;20
"2A";2020-12-13;7
"2B";2020-12-13;4
"30";2020-12-13;17
"31";2020-12-13;30
"32";2020-12-13;6
"33";2020-12-13;26
"34";2020-12-13;36
"35";2020-12-13;24
"36";2020-12-13;12
"37";2020-12-13;17
"38";2020-12-13;28
"39";2020-12-13;10
"40";2020-12-13;4
"41";2020-12-13;12
"42";2020-12-13;23
"43";2020-12-13;12
"44";2020-12-13;32
"45";2020-12-13;19
"46";2020-12-13;8
"47";2020-12-13;5
"48";2020-12-13;4
"49";2020-12-13;30
"50";2020-12-13;13
"51";2020-12-13;15
"52";2020-12-13;12
"53";2020-12-13;10
"54";2020-12-13;29
"55";2020-12-13;5
"56";2020-12-13;18
"57";2020-12-13;35
"58";2020-12-13;11
"59";2020-12-13;64
"60";2020-12-13;26
"61";2020-12-13;11
"62";2020-12-13;32
"63";2020-12-13;20
"64";2020-12-13;36
"65";2020-12-13;8
"66";2020-12-13;14
"67";2020-12-13;37
"68";2020-12-13;36
"69";2020-12-13;52
"70";2020-12-13;7
"71";2020-12-13;22
"72";2020-12-13;18
"73";2020-12-13;12
"74";2020-12-13;23
"75";2020-12-13;64
"76";2020-12-13;36
"77";2020-12-13;28
"78";2020-12-13;48
"79";2020-12-13;8
"80";2020-12-13;17
"81";2020-12-13;12
"82";2020-12-13;7
"83";2020-12-13;44
"84";2020-12-13;23
"85";2020-12-13;13
"86";2020-12-13;5
"87";2020-12-13;10
"88";2020-12-13;16
"89";2020-12-13;12
"90";2020-12-13;2
"91";2020-12-13;38
"92";2020-12-13;55
"93";2020-12-13;42
"94";2020-12-13;37
"95";2020-12-13;33
"971";2020-12-13;10
"972";2020-12-13;5
"973";2020-12-13;3
"974";2020-12-13;8
"976";2020-12-13;1
"01";2020-12-14;19
"02";2020-12-14;14
"03";2020-12-14;9
"04";2020-12-14;12
"05";2020-12-14;12
"06";2020-12-14;43
"07";2020-12-14;21
"08";2020-12-14;9
"09";2020-12-14;3
"10";2020-12-14;9
"11";2020-12-14;12
"12";2020-12-14;10
"13";2020-12-14;82
"14";2020-12-14;16
"15";2020-12-14;6
"16";2020-12-14;6
"17";2020-12-14;12
"18";2020-12-14;8
"19";2020-12-14;5
"21";2020-12-14;18
"22";2020-12-14;16
"23";2020-12-14;6
"24";2020-12-14;6
"25";2020-12-14;13
"26";2020-12-14;16
"27";2020-12-14;11
"28";2020-12-14;10
"29";2020-12-14;20
"2A";2020-12-14;7
"2B";2020-12-14;4
"30";2020-12-14;17
"31";2020-12-14;30
"32";2020-12-14;6
"33";2020-12-14;26
"34";2020-12-14;36
"35";2020-12-14;24
"36";2020-12-14;12
"37";2020-12-14;17
"38";2020-12-14;28
"39";2020-12-14;10
"40";2020-12-14;4
"41";2020-12-14;12
"42";2020-12-14;23
"43";2020-12-14;12
"44";2020-12-14;32
"45";2020-12-14;19
"46";2020-12-14;8
"47";2020-12-14;5
"48";2020-12-14;4
"49";2020-12-14;30
"50";2020-12-14;13
"51";2020-12-14;15
"52";2020-12-14;12
"53";2020-12-14;10
"54";2020-12-14;29
"55";2020-12-14;5
"56";2020-12-14;18
"57";2020-12-14;35
"58";2020-12-14;11
"59";2020-12-14;65
"60";2020-12-14;26
"61";2020-12-14;11
"62";2020-12-14;32
"63";2020-12-14;20
"64";2020-12-14;36
"65";2020-12-14;8
"66";2020-12-14;14
"67";2020-12-14;37
"68";2020-12-14;36
"69";2020-12-14;52
"70";2020-12-14;7
"71";2020-12-14;22
"72";2020-12-14;18
"73";2020-12-14;12
"74";2020-12-14;23
"75";2020-12-14;64
"76";2020-12-14;36
"77";2020-12-14;28
"78";2020-12-14;48
"79";2020-12-14;8
"80";2020-12-14;17
"81";2020-12-14;12
"82";2020-12-14;7
"83";2020-12-14;44
"84";2020-12-14;23
"85";2020-12-14;13
"86";2020-12-14;5
"87";2020-12-14;10
"88";2020-12-14;16
"89";2020-12-14;12
"90";2020-12-14;2
"91";2020-12-14;38
"92";2020-12-14;55
"93";2020-12-14;42
"94";2020-12-14;37
"95";2020-12-14;33
"971";2020-12-14;10
"972";2020-12-14;5
"973";2020-12-14;3
"974";2020-12-14;8
"976";2020-12-14;1
"01";2020-12-15;19
"02";2020-12-15;14
"03";2020-12-15;9
"04";2020-12-15;12
"05";2020-12-15;12
"06";2020-12-15;43
"07";2020-12-15;21
"08";2020-12-15;9
"09";2020-12-15;3
"10";2020-12-15;9
"11";2020-12-15;12
"12";2020-12-15;10
"13";2020-12-15;82
"14";2020-12-15;16
"15";2020-12-15;6
"16";2020-12-15;6
"17";2020-12-15;12
"18";2020-12-15;8
"19";2020-12-15;5
"21";2020-12-15;18
"22";2020-12-15;16
"23";2020-12-15;6
"24";2020-12-15;6
"25";2020-12-15;13
"26";2020-12-15;16
"27";2020-12-15;11
"28";2020-12-15;10
"29";2020-12-15;20
"2A";2020-12-15;7
"2B";2020-12-15;4
"30";2020-12-15;17
"31";2020-12-15;30
"32";2020-12-15;6
"33";2020-12-15;26
"34";2020-12-15;36
"35";2020-12-15;24
"36";2020-12-15;12
"37";2020-12-15;17
"38";2020-12-15;28
"39";2020-12-15;10
"40";2020-12-15;4
"41";2020-12-15;12
"42";2020-12-15;23
"43";2020-12-15;13
"44";2020-12-15;32
"45";2020-12-15;19
"46";2020-12-15;8
"47";2020-12-15;5
"48";2020-12-15;4
"49";2020-12-15;30
"50";2020-12-15;13
"51";2020-12-15;15
"52";2020-12-15;12
"53";2020-12-15;10
"54";2020-12-15;29
"55";2020-12-15;5
"56";2020-12-15;18
"57";2020-12-15;35
"58";2020-12-15;11
"59";2020-12-15;65
"60";2020-12-15;26
"61";2020-12-15;11
"62";2020-12-15;32
"63";2020-12-15;20
"64";2020-12-15;36
"65";2020-12-15;8
"66";2020-12-15;14
"67";2020-12-15;37
"68";2020-12-15;36
"69";2020-12-15;52
"70";2020-12-15;7
"71";2020-12-15;22
"72";2020-12-15;18
"73";2020-12-15;12
"74";2020-12-15;23
"75";2020-12-15;64
"76";2020-12-15;36
"77";2020-12-15;28
"78";2020-12-15;48
"79";2020-12-15;8
"80";2020-12-15;17
"81";2020-12-15;12
"82";2020-12-15;7
"83";2020-12-15;44
"84";2020-12-15;23
"85";2020-12-15;13
"86";2020-12-15;5
"87";2020-12-15;10
"88";2020-12-15;16
"89";2020-12-15;12
"90";2020-12-15;2
"91";2020-12-15;38
"92";2020-12-15;55
"93";2020-12-15;42
"94";2020-12-15;37
"95";2020-12-15;33
"971";2020-12-15;10
"972";2020-12-15;5
"973";2020-12-15;3
"974";2020-12-15;8
"976";2020-12-15;1
"01";2020-12-16;19
"02";2020-12-16;14
"03";2020-12-16;9
"04";2020-12-16;12
"05";2020-12-16;12
"06";2020-12-16;43
"07";2020-12-16;21
"08";2020-12-16;9
"09";2020-12-16;3
"10";2020-12-16;9
"11";2020-12-16;12
"12";2020-12-16;10
"13";2020-12-16;82
"14";2020-12-16;16
"15";2020-12-16;6
"16";2020-12-16;6
"17";2020-12-16;12
"18";2020-12-16;8
"19";2020-12-16;5
"21";2020-12-16;19
"22";2020-12-16;16
"23";2020-12-16;6
"24";2020-12-16;6
"25";2020-12-16;13
"26";2020-12-16;17
"27";2020-12-16;11
"28";2020-12-16;10
"29";2020-12-16;20
"2A";2020-12-16;7
"2B";2020-12-16;4
"30";2020-12-16;17
"31";2020-12-16;30
"32";2020-12-16;6
"33";2020-12-16;26
"34";2020-12-16;36
"35";2020-12-16;24
"36";2020-12-16;12
"37";2020-12-16;17
"38";2020-12-16;28
"39";2020-12-16;10
"40";2020-12-16;4
"41";2020-12-16;12
"42";2020-12-16;23
"43";2020-12-16;13
"44";2020-12-16;32
"45";2020-12-16;19
"46";2020-12-16;8
"47";2020-12-16;5
"48";2020-12-16;4
"49";2020-12-16;30
"50";2020-12-16;13
"51";2020-12-16;15
"52";2020-12-16;12
"53";2020-12-16;10
"54";2020-12-16;29
"55";2020-12-16;5
"56";2020-12-16;18
"57";2020-12-16;35
"58";2020-12-16;11
"59";2020-12-16;65
"60";2020-12-16;26
"61";2020-12-16;11
"62";2020-12-16;32
"63";2020-12-16;20
"64";2020-12-16;36
"65";2020-12-16;8
"66";2020-12-16;14
"67";2020-12-16;37
"68";2020-12-16;36
"69";2020-12-16;52
"70";2020-12-16;7
"71";2020-12-16;22
"72";2020-12-16;18
"73";2020-12-16;12
"74";2020-12-16;23
"75";2020-12-16;64
"76";2020-12-16;36
"77";2020-12-16;28
"78";2020-12-16;48
"79";2020-12-16;8
"80";2020-12-16;17
"81";2020-12-16;13
"82";2020-12-16;7
"83";2020-12-16;44
"84";2020-12-16;23
"85";2020-12-16;13
"86";2020-12-16;5
"87";2020-12-16;10
"88";2020-12-16;16
"89";2020-12-16;12
"90";2020-12-16;2
"91";2020-12-16;38
"92";2020-12-16;55
"93";2020-12-16;42
"94";2020-12-16;37
"95";2020-12-16;33
"971";2020-12-16;10
"972";2020-12-16;5
"973";2020-12-16;3
"974";2020-12-16;8
"976";2020-12-16;1
"01";2020-12-17;19
"02";2020-12-17;14
"03";2020-12-17;9
"04";2020-12-17;12
"05";2020-12-17;12
"06";2020-12-17;43
"07";2020-12-17;21
"08";2020-12-17;9
"09";2020-12-17;3
"10";2020-12-17;9
"11";2020-12-17;12
"12";2020-12-17;10
"13";2020-12-17;82
"14";2020-12-17;16
"15";2020-12-17;6
"16";2020-12-17;6
"17";2020-12-17;12
"18";2020-12-17;8
"19";2020-12-17;5
"21";2020-12-17;19
"22";2020-12-17;16
"23";2020-12-17;6
"24";2020-12-17;6
"25";2020-12-17;13
"26";2020-12-17;17
"27";2020-12-17;11
"28";2020-12-17;10
"29";2020-12-17;20
"2A";2020-12-17;7
"2B";2020-12-17;4
"30";2020-12-17;17
"31";2020-12-17;30
"32";2020-12-17;6
"33";2020-12-17;26
"34";2020-12-17;36
"35";2020-12-17;24
"36";2020-12-17;12
"37";2020-12-17;17
"38";2020-12-17;28
"39";2020-12-17;10
"40";2020-12-17;4
"41";2020-12-17;12
"42";2020-12-17;23
"43";2020-12-17;13
"44";2020-12-17;32
"45";2020-12-17;19
"46";2020-12-17;8
"47";2020-12-17;5
"48";2020-12-17;4
"49";2020-12-17;30
"50";2020-12-17;13
"51";2020-12-17;15
"52";2020-12-17;12
"53";2020-12-17;10
"54";2020-12-17;29
"55";2020-12-17;5
"56";2020-12-17;18
"57";2020-12-17;35
"58";2020-12-17;11
"59";2020-12-17;65
"60";2020-12-17;26
"61";2020-12-17;11
"62";2020-12-17;32
"63";2020-12-17;20
"64";2020-12-17;36
"65";2020-12-17;8
"66";2020-12-17;14
"67";2020-12-17;37
"68";2020-12-17;36
"69";2020-12-17;52
"70";2020-12-17;7
"71";2020-12-17;22
"72";2020-12-17;18
"73";2020-12-17;12
"74";2020-12-17;23
"75";2020-12-17;64
"76";2020-12-17;36
"77";2020-12-17;28
"78";2020-12-17;48
"79";2020-12-17;8
"80";2020-12-17;17
"81";2020-12-17;13
"82";2020-12-17;7
"83";2020-12-17;44
"84";2020-12-17;23
"85";2020-12-17;13
"86";2020-12-17;5
"87";2020-12-17;10
"88";2020-12-17;16
"89";2020-12-17;12
"90";2020-12-17;2
"91";2020-12-17;38
"92";2020-12-17;55
"93";2020-12-17;42
"94";2020-12-17;37
"95";2020-12-17;33
"971";2020-12-17;10
"972";2020-12-17;5
"973";2020-12-17;3
"974";2020-12-17;8
"976";2020-12-17;1
"01";2020-12-18;20
"02";2020-12-18;14
"03";2020-12-18;9
"04";2020-12-18;12
"05";2020-12-18;12
"06";2020-12-18;43
"07";2020-12-18;21
"08";2020-12-18;9
"09";2020-12-18;3
"10";2020-12-18;9
"11";2020-12-18;12
"12";2020-12-18;10
"13";2020-12-18;82
"14";2020-12-18;16
"15";2020-12-18;6
"16";2020-12-18;6
"17";2020-12-18;12
"18";2020-12-18;8
"19";2020-12-18;5
"21";2020-12-18;19
"22";2020-12-18;16
"23";2020-12-18;6
"24";2020-12-18;6
"25";2020-12-18;13
"26";2020-12-18;17
"27";2020-12-18;11
"28";2020-12-18;10
"29";2020-12-18;20
"2A";2020-12-18;7
"2B";2020-12-18;4
"30";2020-12-18;17
"31";2020-12-18;30
"32";2020-12-18;6
"33";2020-12-18;26
"34";2020-12-18;36
"35";2020-12-18;24
"36";2020-12-18;12
"37";2020-12-18;17
"38";2020-12-18;28
"39";2020-12-18;10
"40";2020-12-18;4
"41";2020-12-18;12
"42";2020-12-18;23
"43";2020-12-18;13
"44";2020-12-18;32
"45";2020-12-18;19
"46";2020-12-18;8
"47";2020-12-18;5
"48";2020-12-18;4
"49";2020-12-18;30
"50";2020-12-18;13
"51";2020-12-18;15
"52";2020-12-18;12
"53";2020-12-18;10
"54";2020-12-18;29
"55";2020-12-18;5
"56";2020-12-18;18
"57";2020-12-18;35
"58";2020-12-18;11
"59";2020-12-18;65
"60";2020-12-18;26
"61";2020-12-18;11
"62";2020-12-18;32
"63";2020-12-18;20
"64";2020-12-18;36
"65";2020-12-18;8
"66";2020-12-18;14
"67";2020-12-18;37
"68";2020-12-18;36
"69";2020-12-18;52
"70";2020-12-18;7
"71";2020-12-18;22
"72";2020-12-18;18
"73";2020-12-18;12
"74";2020-12-18;23
"75";2020-12-18;64
"76";2020-12-18;36
"77";2020-12-18;28
"78";2020-12-18;48
"79";2020-12-18;8
"80";2020-12-18;17
"81";2020-12-18;13
"82";2020-12-18;7
"83";2020-12-18;44
"84";2020-12-18;23
"85";2020-12-18;13
"86";2020-12-18;5
"87";2020-12-18;10
"88";2020-12-18;16
"89";2020-12-18;12
"90";2020-12-18;2
"91";2020-12-18;38
"92";2020-12-18;55
"93";2020-12-18;42
"94";2020-12-18;37
"95";2020-12-18;33
"971";2020-12-18;10
"972";2020-12-18;5
"973";2020-12-18;3
"974";2020-12-18;8
"976";2020-12-18;1
"01";2020-12-19;20
"02";2020-12-19;14
"03";2020-12-19;9
"04";2020-12-19;12
"05";2020-12-19;12
"06";2020-12-19;44
"07";2020-12-19;21
"08";2020-12-19;9
"09";2020-12-19;3
"10";2020-12-19;9
"11";2020-12-19;12
"12";2020-12-19;10
"13";2020-12-19;82
"14";2020-12-19;16
"15";2020-12-19;6
"16";2020-12-19;6
"17";2020-12-19;12
"18";2020-12-19;8
"19";2020-12-19;5
"21";2020-12-19;19
"22";2020-12-19;16
"23";2020-12-19;6
"24";2020-12-19;6
"25";2020-12-19;13
"26";2020-12-19;17
"27";2020-12-19;11
"28";2020-12-19;10
"29";2020-12-19;20
"2A";2020-12-19;7
"2B";2020-12-19;4
"30";2020-12-19;17
"31";2020-12-19;30
"32";2020-12-19;6
"33";2020-12-19;26
"34";2020-12-19;36
"35";2020-12-19;24
"36";2020-12-19;12
"37";2020-12-19;17
"38";2020-12-19;28
"39";2020-12-19;10
"40";2020-12-19;4
"41";2020-12-19;12
"42";2020-12-19;23
"43";2020-12-19;13
"44";2020-12-19;32
"45";2020-12-19;19
